science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,object_class,mass_comparability_group,evidence_status,evidence_status_basis,primary_growth_ranking_flag,redshift,mbh_method,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,log_mbh_systematic_dex,mbh_systematic_kind,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,required_fedd_seed1e2_p5,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,required_fedd_seed1e2_p95,prob_required_fedd_seed1e2_gt_1,required_log_mseed_fedd0p3_p5,required_log_mseed_fedd0p3_p16,required_log_mseed_fedd0p3_p50,required_log_mseed_fedd0p3_p84,required_log_mseed_fedd0p3_p95,prob_required_log_mseed_fedd0p3_gt_1e5,prob_required_log_mseed_fedd0p3_gt_1e6,uncertainty_pressure_score_0_100,uncertainty_pressure_tier,required_fedd_seed1e2,rank_uncertainty_global_navigation,rank_uncertainty_within_object_class,rank_uncertainty_within_mass_group,rank_uncertainty_within_class_mass_group,rank_uncertainty_primary_within_class_mass_group
v3-shared-science,v3-dataset-catalogue,measurement,GN38509_juodzbalis25,GN38509_juodzbalis25,HZA-GN-38509,GN-38509,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,6.678,single-epoch-virial-halpha,8.57,0.37,0.38,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.37,0.38,asymmetric,False,0.9630647325471645,1.002397256109145,1.064379385628723,1.123526739183806,1.1613204052644353,0.8508,6.092207064224719,6.334953847266257,6.717486194147889,7.082523280524808,7.315772765418955,1.0,0.9694,96.94,likely_high_pressure,1.064379385628723,11,10,10,10,9
v3-shared-science,v3-dataset-catalogue,measurement,CEERS00717_harikane23,CEERS00717_harikane23,HZA-CEERS-00717,CEERS-00717,harikane23_nirspec_blagn,CEERS,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,6.936,single-epoch-virial-halpha-greeneho2005,7.99122608,0.16106227,0.17168214,,not numerically specified by Harikane et al. (2023),10000,20260808,True,split_normal_in_log_mbh,0.16106227,0.17168214,asymmetric,False,0.9792118856227461,0.9978504369781455,1.0270173985957747,1.054541499824669,1.0719189265157922,0.8219,5.960928363341736,6.069621936404749,6.239713549919202,6.400224570913864,6.50156370192694,1.0,0.919,91.9,likely_high_pressure,1.0270173985957747,12,11,11,11,10
v3-shared-science,v3-dataset-catalogue,measurement,GS20030333_juodzbalis25,GS20030333_juodzbalis25,HZA-GS-20030333,GS-20030333,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,probable,published_blagn_with_tentative_broad_line_detection,True,7.891,single-epoch-virial-hbeta,7.42,0.65,0.48,,,10000,20260808,True,split_normal_in_log_mbh,0.65,0.48,asymmetric,False,0.968059409074141,1.033196310833432,1.1318887483133855,1.2678352931242338,1.3575159025495909,0.9083,5.195230421197678,5.50677069324069,5.978802183696203,6.6290146195008885,7.05794385473848,0.9803,0.4868,90.83,likely_high_pressure,1.1318887483133855,13,12,12,12,11
v3-shared-science,v3-dataset-catalogue,measurement,GS164055_juodzbalis25,GS164055_juodzbalis25,HZA-GS-164055,GS-164055,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,probable,published_blagn_with_tentative_broad_line_detection,True,7.397,single-epoch-virial-hbeta,7.63,0.59,0.66,,,10000,20260808,True,split_normal_in_log_mbh,0.59,0.66,asymmetric,False,0.8658887623871779,0.943772176767093,1.06943532829336,1.1773285587248234,1.2517256285176148,0.7069,4.9925502665928,5.404415721355633,6.068951443914351,6.639515726069726,7.032944586722403,0.9486,0.5425,70.69,likely_high_pressure,1.06943532829336,14,13,13,13,12
v3-shared-science,v3-dataset-catalogue,measurement,UNCOVER13821_greene24,UNCOVER13821_greene24,HZA-UNCOVER-13821,UNCOVER-13821,greene24_uncover_blagn,UNCOVER,Abell 2744,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,6.34,single-epoch-virial-halpha,8.1,0.2,0.2,,,10000,20260808,True,split_normal_in_log_mbh,0.2,0.2,symmetric_reported,False,0.8666798878968879,0.8850216685659102,0.9153329880467964,0.9447397695021117,0.9639833446055741,0.0029,5.775577734115925,5.897782210006199,6.099735279751515,6.295661748408726,6.423874545857859,1.0,0.693,69.3,likely_high_pressure,0.9153329880467964,15,14,14,14,13
v3-shared-science,v3-dataset-catalogue,measurement,ZS7_ubler24,ZS7_ubler24,HZA-ZS7,ZS7,ubler24_zs7_offset_blagn,GA-NIFS,COSMOS,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,7.15,single-epoch-virial-hbeta,7.7,0.4,0.4,,,10000,20260808,True,split_normal_in_log_mbh,0.4,0.4,symmetric_reported,False,0.9053430472165006,0.9512130912164043,1.0227120012931847,1.095905336461227,1.1405735962933439,0.6286,5.37167383304729,5.6271633902270715,6.0254020506127475,6.433078415401795,6.681874207368398,0.995,0.5279,62.86000000000001,likely_high_pressure,1.0227120012931847,16,15,15,15,14
v3-shared-science,v3-dataset-catalogue,measurement,GN4685_juodzbalis25,GN4685_juodzbalis25,HZA-GN-4685,GN-4685,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,probable,published_blagn_with_tentative_broad_line_detection,True,7.415,single-epoch-virial-hbeta,7.36,0.45,0.42,,,10000,20260808,True,split_normal_in_log_mbh,0.45,0.42,asymmetric,False,0.8867360861758659,0.9369495495995686,1.0168458258001727,1.1027624262802675,1.1567237069690395,0.5824,5.09122555687489,5.355775744074433,5.776710158557361,6.229362718066496,6.513658321962304,0.9683,0.3121,58.24,likely_high_pressure,1.0168458258001727,17,16,16,16,15
v3-shared-science,v3-dataset-catalogue,measurement,GDN476233609_baccus26,GDN476233609_baccus26,HZA-GDN-4762-33609,GDN_4762_33609,baccus26_nirspec_blagn,JWST/NIRSpec archival census,multi-field,broad_line_agn,virial_balmer_single_epoch,secure,source-catalogue broad-Halpha AGN identification,True,7.1883,single-epoch-virial-halpha,7.39,0.0218,0.0242,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.0218,0.0242,asymmetric,False,0.9682992880012556,0.9711879392840004,0.975577736738928,0.9795125495023383,0.9820793334855443,0.0,5.692217835581368,5.708177047237605,5.732429786614523,5.754168827977543,5.768349788174616,1.0,0.0,50.0,likely_high_pressure,0.975577736738928,18,17,17,17,16
v3-shared-science,v3-dataset-catalogue,measurement,RUBIES423342803_baccus26,RUBIES423342803_baccus26,HZA-RUBIES-4233-42803,RUBIES_4233_42803,baccus26_nirspec_blagn,JWST/NIRSpec archival census,multi-field,broad_line_agn,virial_balmer_single_epoch,secure,source-catalogue broad-Halpha AGN identification,True,7.1522,single-epoch-virial-halpha,7.36,0.0482,0.0528,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.0482,0.0528,asymmetric,False,0.9466506949028858,0.9531045518986566,0.9626615599084354,0.9712301082529484,0.9768963457715265,0.0,5.60006854403968,5.635998803979621,5.689205093220998,5.736908376626265,5.768453759032069,1.0,0.0,50.0,likely_high_pressure,0.9626615599084354,19,18,18,18,17
v3-shared-science,v3-dataset-catalogue,measurement,RUBIES4233925921_baccus26,RUBIES4233925921_baccus26,HZA-RUBIES-4233-925921,RUBIES_4233_925921,baccus26_nirspec_blagn,JWST/NIRSpec archival census,multi-field,broad_line_agn,virial_balmer_single_epoch,secure,source-catalogue broad-Halpha AGN identification,True,6.9448,single-epoch-virial-halpha,7.45,0.0281,0.0306,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.0281,0.0306,asymmetric,False,0.9276569194690423,0.9310909948524893,0.9362681139192217,0.9409597915313577,0.9441470955298509,0.0,5.653302594341607,5.6732907695984425,5.7034244014139075,5.73073250152492,5.7492843339121125,1.0,0.0,50.0,likely_high_pressure,0.9362681139192217,20,19,19,19,18
v3-shared-science,v3-dataset-catalogue,measurement,RUBIESUDS63166_kocevski25,RUBIESUDS63166_kocevski25,HZA-RUBIES-UDS-63166,RUBIES-UDS-63166,kocevski25_lrd_blagn,RUBIES,EGS/UDS,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,6.518,single-epoch-virial-halpha,7.82,0.17,0.17,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.17,0.17,symmetric_reported,False,0.8658989840199137,0.8835911135184897,0.9099805021431016,0.9363668776982006,0.9537015451876488,0.0005,5.620176544754529,5.733356872067593,5.9021754217150875,6.070974696114018,6.181868262684216,1.0,0.2838,50.0,likely_high_pressure,0.9099805021431016,21,20,20,20,19
v3-shared-science,v3-dataset-catalogue,measurement,RUBIESUDS807469_taylor24,RUBIESUDS807469_taylor24,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,taylor24_ceers_rubies_blagn,RUBIES,UDS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,6.778,single-epoch-virial-halpha-reines2013,7.43,0.13,0.11,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.13,0.11,asymmetric,False,0.8699661481302263,0.8813206721373436,0.8994195780820415,0.9203679234266626,0.9348036353147429,0.0,5.440619308137187,5.509161263938864,5.618415902049863,5.744871274360432,5.83201292165259,1.0,0.0013,50.0,likely_high_pressure,0.8994195780820415,22,21,21,21,20
v3-shared-science,v3-dataset-catalogue,measurement,BLUEJAY181019945_baccus26,BLUEJAY181019945_baccus26,HZA-BLUEJAY-1810-19945,BLUEJAY_1810_19945,baccus26_nirspec_blagn,JWST/NIRSpec archival census,multi-field,broad_line_agn,virial_balmer_single_epoch,secure,source-catalogue broad-Halpha AGN identification,True,6.9894,single-epoch-virial-halpha,6.95,0.0294,0.0357,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.0294,0.0357,asymmetric,False,0.8486809133139621,0.8525432130815102,0.858696169401373,0.8638014966369847,0.8671213296216533,0.0,5.16297396865542,5.185238919608632,5.220708789614596,5.250139405398504,5.269277204902717,1.0,0.0,50.0,likely_high_pressure,0.858696169401373,23,22,22,22,21
v3-shared-science,v3-dataset-catalogue,measurement,RUBIESUDS50716_kocevski25,RUBIESUDS50716_kocevski25,HZA-RUBIES-UDS-50716,RUBIES-UDS-50716,kocevski25_lrd_blagn,RUBIES,EGS/UDS,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,6.17,single-epoch-virial-halpha,7.52,0.11,0.11,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.11,0.11,symmetric_reported,False,0.7704853924285265,0.7805434783579074,0.7965460351254825,0.812788331793698,0.823174311436718,0.0,5.26118544030788,5.330903403751868,5.441825668242883,5.554409697978923,5.626400467809884,1.0,0.0,50.0,likely_high_pressure,0.7965460351254825,24,23,23,23,22
v3-shared-science,v3-dataset-catalogue,measurement,RUBIESUDS139709_taylor24,RUBIESUDS139709_taylor24,HZA-RUBIES-UDS-139709,RUBIES-UDS-139709,taylor24_ceers_rubies_blagn,RUBIES,UDS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.685,single-epoch-virial-halpha-reines2013,7.88,0.07,0.07,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.07,0.07,symmetric_reported,False,0.7399405635412992,0.7453942902749365,0.7542060928207504,0.7631624927136266,0.7691873164406814,0.0,5.4287237549611564,5.4712279565609565,5.539903680548893,5.609706339399998,5.656661446394733,1.0,0.0,50.0,likely_high_pressure,0.7542060928207504,25,24,24,24,23
v3-shared-science,v3-dataset-catalogue,measurement,SKYFIRE23289_skyfire26,SKYFIRE23289_skyfire26,HZA-SKYFIRE-23289,SKYFIRE-23289,skyfire26_ceers_blagn,Skyfire,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,5.9343,single-epoch-virial-halpha,7.51,0.03,0.03,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.03,0.03,symmetric_reported,False,0.7447517731257476,0.7475378924053224,0.7514916279388894,0.7556381243279285,0.7582973003729347,0.0,5.260802538549281,5.281229629273819,5.3102173739971255,5.340618390403285,5.360114766858549,1.0,0.0,50.0,likely_high_pressure,0.7514916279388894,26,25,25,25,24
v3-shared-science,v3-dataset-catalogue,measurement,DC536534_ren25,DC536534_ren25,HZA-DC-536534,DC_536534,ren25_alpine_cristal_jwst_blagn_candidates,ALPINE-CRISTAL-JWST,COSMOS,broad_line_agn,virial_balmer_single_epoch,probable,source_most_robust_candidate_with_spatially_compact_blr_and_separate_outflow,True,5.6886,single-epoch-virial-halpha-reines2013,7.78,0.06,0.06,0.4,single_epoch_virial_calibration,10000,20260808,True,split_normal_in_log_mbh,0.06,0.06,symmetric_reported,False,0.7299950192415612,0.7346101825405446,0.7422722318211428,0.7498666318715366,0.7547874752317028,0.0,5.348212675220282,5.384149250213927,5.443810802956353,5.502945596085521,5.5412623890110355,1.0,0.0,50.0,likely_high_pressure,0.7422722318211428,27,26,26,26,25
v3-shared-science,v3-dataset-catalogue,measurement,RUBIESEGS42046_taylor24,RUBIESEGS42046_taylor24,HZA-RUBIES-EGS-42046,RUBIES-EGS-42046,taylor24_ceers_rubies_blagn,RUBIES,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.276,single-epoch-virial-halpha-reines2013,8.3,0.02,0.02,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.02,0.02,symmetric_reported,False,0.7243347778077497,0.7258684791868658,0.7281883367145354,0.7304591214091098,0.7319818659345008,0.0,5.671178002348483,5.684446984905771,5.704517481998097,5.724163420193078,5.737337608351051,1.0,0.0,50.0,likely_high_pressure,0.7281883367145354,28,27,27,27,26
v3-shared-science,v3-dataset-catalogue,measurement,RUBIESUDS172350_taylor24,RUBIESUDS172350_taylor24,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,taylor24_ceers_rubies_blagn,RUBIES,UDS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.58,single-epoch-virial-halpha-reines2013,7.68,0.04,0.04,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.04,0.04,symmetric_reported,False,0.7016556615144763,0.7049251687814684,0.7099396244283804,0.7148777507322652,0.7180803622448909,0.0,5.213746535071531,5.239906673362793,5.280028576287725,5.31953974921385,5.345164637988162,1.0,0.0,50.0,likely_high_pressure,0.7099396244283804,29,28,28,28,27
v3-shared-science,v3-dataset-catalogue,measurement,GOODSN12839_matthee23,GOODSN12839_matthee23,HZA-GOODS-N-12839,GOODS-N-12839,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.241,single-epoch-virial-halpha-reines2013,8.01,0.06,0.06,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.06,0.06,symmetric_reported,False,0.6767986862695596,0.681511760485426,0.6881981487540267,0.6952088824440825,0.6994341322879226,0.0,5.290043021605432,5.331195545484262,5.389578193472362,5.450792885279438,5.487685937908928,1.0,0.0,50.0,likely_high_pressure,0.6881981487540267,30,29,29,29,28
v3-shared-science,v3-dataset-catalogue,measurement,J06471045_killi24,J06471045_killi24,HZA-J0647-1045,J0647-1045,killi24_j0647_lrd_blagn,JWST GO-1433,MACS J0647,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,4.5319,single-epoch-virial-halpha,8.9,0.03,0.03,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.03,0.03,symmetric_reported,False,0.6445562504595764,0.6464317617438349,0.6492480382319321,0.652057889531883,0.6538572589230726,0.0,5.661926451690163,5.68185929102513,5.711790535497639,5.741653493394592,5.760777100530349,1.0,0.0,50.0,likely_high_pressure,0.6492480382319321,31,30,30,30,29
v3-shared-science,v3-dataset-catalogue,measurement,UNCOVER45924_greene24,UNCOVER45924_greene24,HZA-UNCOVER-45924,UNCOVER-45924,greene24_uncover_blagn,UNCOVER,Abell 2744,broad_line_agn,virial_balmer_single_epoch,secure,published broad-line AGN identification,True,4.46,single-epoch-virial-halpha,8.9,0.1,0.1,,,10000,20260808,True,split_normal_in_log_mbh,0.1,0.1,symmetric_reported,False,0.6205453574610886,0.6265695640098065,0.6357394130439694,0.6447450615746978,0.6508381895915014,0.0,5.479451294906599,5.544842768496308,5.644379518454977,5.742133907069139,5.8082735084535475,1.0,0.0,50.0,likely_high_pressure,0.6357394130439694,32,31,31,31,30
v3-shared-science,v3-dataset-catalogue,measurement,JADES118168797_baccus26,JADES118168797_baccus26,HZA-JADES-1181-68797,JADES_1181_68797,baccus26_nirspec_blagn,JWST/NIRSpec archival census,multi-field,broad_line_agn,virial_balmer_single_epoch,secure,source-catalogue broad-Halpha AGN identification,True,5.0397,single-epoch-virial-halpha,7.82,0.01,0.01,0.5,single-epoch virial calibration scatter,10000,20260808,True,split_normal_in_log_mbh,0.01,0.01,symmetric_reported,False,0.6298393088189289,0.6305711894924135,0.6316460767135097,0.6327248597533202,0.6334222297970336,0.0,5.039121893044248,5.0458654027424945,5.05576935657348,5.06570920627142,5.072134736857789,1.0,0.0,50.0,likely_high_pressure,0.6316460767135097,33,32,32,32,31
v3-shared-science,v3-dataset-catalogue,measurement,COSMOS3D18221_lin25,COSMOS3D18221_lin25,HZA-COSMOS3D-18221,COSMOS3D-18221,lin25_cosmos3d_blagn,COSMOS-3D,COSMOS,broad_line_agn,virial_balmer_single_epoch,secure,JWST/NIRCam grism broad-Halpha identification,True,6.061,single-epoch-virial-halpha-greene2005,8.07,0.26,0.25,,source cautions that electron scattering could bias virial masses high by 1-2 dex; not applied,10000,20260808,True,split_normal_in_log_mbh,0.26,0.25,asymmetric,False,0.7952720690857408,0.818588208400803,0.853770791654906,0.8899663740564203,0.9136661732502155,0.0001,5.5226094322542725,5.68844485363511,5.938680042247209,6.196120160380416,6.3646843524551,0.9999,0.4073,49.995,possible_high_pressure,0.853770791654906,34,33,33,33,32
